Row ID,Order ID,Order Date,Ship Date,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity
8276,CA-2017-143882,26-06-2017,30-06-2017,DB-13360,United States,Lakewood,Ohio,44107,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,8
8277,US-2018-139262,21-02-2018,25-02-2018,LC-16960,United States,Tampa,Florida,33614,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,4
8278,US-2018-139262,21-02-2018,25-02-2018,LC-16960,United States,Tampa,Florida,33614,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,1
8279,US-2018-139262,21-02-2018,25-02-2018,LC-16960,United States,Tampa,Florida,33614,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3
8280,CA-2019-146192,22-04-2019,26-04-2019,BD-11725,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,4
8281,CA-2019-134810,09-05-2019,10-05-2019,MC-17605,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3
8282,CA-2019-134810,09-05-2019,10-05-2019,MC-17605,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,4
8283,CA-2017-154284,21-12-2017,26-12-2017,SZ-20035,United States,Saint Charles,Illinois,60174,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2
8284,CA-2017-154284,21-12-2017,26-12-2017,SZ-20035,United States,Saint Charles,Illinois,60174,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,1
8285,CA-2017-154284,21-12-2017,26-12-2017,SZ-20035,United States,Saint Charles,Illinois,60174,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,9
8286,CA-2017-154284,21-12-2017,26-12-2017,SZ-20035,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3
8287,CA-2016-156244,12-08-2016,16-08-2016,DH-13675,United States,Miami,Florida,33180,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.104,6
8288,CA-2016-156244,12-08-2016,16-08-2016,DH-13675,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,6
8289,CA-2016-156244,12-08-2016,16-08-2016,DH-13675,United States,Miami,Florida,33180,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,6
8290,CA-2016-156244,12-08-2016,16-08-2016,DH-13675,United States,Miami,Florida,33180,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6
8291,CA-2016-156244,12-08-2016,16-08-2016,DH-13675,United States,Miami,Florida,33180,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,1
8292,CA-2016-156244,12-08-2016,16-08-2016,DH-13675,United States,Miami,Florida,33180,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,2
8293,CA-2017-106362,11-12-2017,15-12-2017,LC-16885,United States,Troy,Ohio,45373,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,4
8294,US-2019-168802,03-11-2019,07-11-2019,JO-15145,United States,Seattle,Washington,98103,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368,3
8295,US-2019-146906,13-03-2019,17-03-2019,MT-17815,United States,New York City,New York,10011,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2
8296,CA-2018-166380,30-05-2018,03-06-2018,EB-13750,United States,Arlington,Virginia,22204,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9
8297,CA-2018-166380,30-05-2018,03-06-2018,EB-13750,United States,Arlington,Virginia,22204,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2
8298,US-2017-158911,05-07-2017,11-07-2017,RS-19765,United States,Charlotte,North Carolina,28205,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,1
8299,US-2017-158911,05-07-2017,11-07-2017,RS-19765,United States,Charlotte,North Carolina,28205,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3
8300,US-2016-103338,11-03-2016,15-03-2016,RB-19435,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3
8301,CA-2017-109169,20-04-2017,24-04-2017,OT-18730,United States,Detroit,Michigan,48234,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2
8302,US-2019-167318,26-07-2019,01-08-2019,GZ-14545,United States,Los Angeles,California,90036,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,6
8303,US-2019-167318,26-07-2019,01-08-2019,GZ-14545,United States,Los Angeles,California,90036,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3
8304,US-2016-120313,31-10-2016,02-11-2016,NL-18310,United States,San Francisco,California,94110,West,TEC-PH-10003092,Technology,Phones,Motorola L804,73.584,1
8305,CA-2019-135419,03-11-2019,09-11-2019,BG-11740,United States,Bakersfield,California,93309,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4
8306,CA-2018-128671,11-08-2018,16-08-2018,MT-18070,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.4,7
8307,CA-2018-128671,11-08-2018,16-08-2018,MT-18070,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,5
8308,CA-2018-128671,11-08-2018,16-08-2018,MT-18070,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,1
8309,CA-2018-149335,25-07-2018,25-07-2018,BC-11125,United States,San Francisco,California,94122,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,8
8310,CA-2016-168312,01-03-2016,07-03-2016,GW-14605,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3
8311,CA-2016-168312,01-03-2016,07-03-2016,GW-14605,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,3
8312,US-2019-105935,26-01-2019,31-01-2019,BD-11500,United States,Columbus,Georgia,31907,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,3
8313,US-2019-105935,26-01-2019,31-01-2019,BD-11500,United States,Columbus,Georgia,31907,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,5
8314,CA-2016-161508,12-07-2016,16-07-2016,PV-18985,United States,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3
8315,CA-2016-161508,12-07-2016,16-07-2016,PV-18985,United States,League City,Texas,77573,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2
8316,CA-2016-161508,12-07-2016,16-07-2016,PV-18985,United States,League City,Texas,77573,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,5
8317,CA-2016-161508,12-07-2016,16-07-2016,PV-18985,United States,League City,Texas,77573,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032,4
8318,CA-2019-130904,11-04-2019,16-04-2019,HM-14980,United States,Burlington,North Carolina,27217,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,2
8319,CA-2019-130904,11-04-2019,16-04-2019,HM-14980,United States,Burlington,North Carolina,27217,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,20.992,10
8320,CA-2019-133620,13-11-2019,18-11-2019,EM-14065,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1
8321,CA-2017-142937,05-12-2017,06-12-2017,SF-20065,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2
8322,US-2018-149790,26-09-2018,01-10-2018,SC-20380,United States,Houston,Texas,77095,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,1
8323,CA-2018-130778,19-11-2018,25-11-2018,ND-18370,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,1
8324,CA-2018-130778,19-11-2018,25-11-2018,ND-18370,United States,Long Beach,New York,11561,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5
8325,CA-2019-144456,08-09-2019,09-09-2019,FC-14245,United States,Hialeah,Florida,33012,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,6
8326,CA-2019-144456,08-09-2019,09-09-2019,FC-14245,United States,Hialeah,Florida,33012,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3
8327,CA-2019-103478,21-07-2019,24-07-2019,KL-16555,United States,Aurora,Illinois,60505,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.864,3
8328,CA-2019-103478,21-07-2019,24-07-2019,KL-16555,United States,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.192,6
8329,CA-2019-118577,06-10-2019,11-10-2019,XP-21865,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3
8330,CA-2019-118577,06-10-2019,11-10-2019,XP-21865,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,2
8331,CA-2019-113572,07-11-2019,11-11-2019,FP-14320,United States,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,3
8332,CA-2018-153269,09-03-2018,12-03-2018,PS-18760,United States,Andover,Massachusetts,1810,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1
8333,CA-2018-153269,09-03-2018,12-03-2018,PS-18760,United States,Andover,Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,7
8334,CA-2018-153269,09-03-2018,12-03-2018,PS-18760,United States,Andover,Massachusetts,1810,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,4
8335,CA-2018-153269,09-03-2018,12-03-2018,PS-18760,United States,Andover,Massachusetts,1810,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,3
8336,CA-2019-161655,13-05-2019,18-05-2019,CW-11905,United States,Newark,Delaware,19711,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,8
8337,CA-2018-101469,02-07-2018,08-07-2018,KH-16360,United States,Arlington,Virginia,22204,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,1
8338,CA-2016-153087,27-12-2016,03-01-2017,TC-20980,United States,Decatur,Alabama,35601,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,4
8339,CA-2016-153087,27-12-2016,03-01-2017,TC-20980,United States,Decatur,Alabama,35601,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498,7
8340,CA-2019-135076,13-04-2019,17-04-2019,YS-21880,United States,Hesperia,California,92345,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,5
8341,CA-2016-161634,14-11-2016,20-11-2016,CC-12220,United States,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.4,7
8342,CA-2019-141481,11-06-2019,14-06-2019,ZD-21925,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3
8343,CA-2018-132549,25-11-2018,30-11-2018,JK-15370,United States,Huntsville,Alabama,35810,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,5
8344,US-2016-155544,21-03-2016,25-03-2016,GM-14440,United States,Knoxville,Tennessee,37918,South,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,5
8345,US-2016-155544,21-03-2016,25-03-2016,GM-14440,United States,Knoxville,Tennessee,37918,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952,3
8346,US-2016-155544,21-03-2016,25-03-2016,GM-14440,United States,Knoxville,Tennessee,37918,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,4
8347,US-2017-115238,30-04-2017,04-05-2017,JW-15220,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,6
8348,US-2017-115238,30-04-2017,04-05-2017,JW-15220,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1
8349,US-2017-115238,30-04-2017,04-05-2017,JW-15220,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,8
8350,US-2017-115238,30-04-2017,04-05-2017,JW-15220,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",24.3,5
8351,US-2017-115238,30-04-2017,04-05-2017,JW-15220,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,2
8352,CA-2019-132199,03-05-2019,08-05-2019,BO-11350,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2
8353,CA-2019-132199,03-05-2019,08-05-2019,BO-11350,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,4
8354,CA-2019-132199,03-05-2019,08-05-2019,BO-11350,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,6
8355,CA-2019-132199,03-05-2019,08-05-2019,BO-11350,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,6
8356,CA-2019-132199,03-05-2019,08-05-2019,BO-11350,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8,1
8357,CA-2018-163174,26-08-2018,30-08-2018,XP-21865,United States,Athens,Georgia,30605,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3
8358,CA-2016-110555,11-04-2016,18-04-2016,MM-18055,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7
8359,CA-2016-110555,11-04-2016,18-04-2016,MM-18055,United States,Great Falls,Montana,59405,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2
8360,CA-2016-110555,11-04-2016,18-04-2016,MM-18055,United States,Great Falls,Montana,59405,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,5
8361,CA-2019-147207,02-01-2019,04-01-2019,TS-21655,United States,El Paso,Texas,79907,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.744,2
8362,CA-2019-147207,02-01-2019,04-01-2019,TS-21655,United States,El Paso,Texas,79907,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5.432,1
8363,CA-2019-147207,02-01-2019,04-01-2019,TS-21655,United States,El Paso,Texas,79907,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,5
8364,CA-2019-147207,02-01-2019,04-01-2019,TS-21655,United States,El Paso,Texas,79907,Central,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.144,4
8365,CA-2019-137631,28-04-2019,02-05-2019,JL-15235,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,751.984,2
8366,CA-2019-157273,30-01-2019,02-02-2019,SZ-20035,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,3
8367,CA-2016-109918,07-09-2016,12-09-2016,LR-17035,United States,Santa Clara,California,95051,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,3
8368,CA-2016-109918,07-09-2016,12-09-2016,LR-17035,United States,Santa Clara,California,95051,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2
8369,CA-2016-109918,07-09-2016,12-09-2016,LR-17035,United States,Santa Clara,California,95051,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,6
8370,CA-2018-118745,11-06-2018,16-06-2018,SV-20365,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,4
8371,CA-2018-163972,17-10-2018,21-10-2018,MG-17890,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2
8372,CA-2016-165393,27-12-2016,30-12-2016,NC-18415,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,1
8373,CA-2018-113726,24-11-2018,01-12-2018,SC-20680,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,4
8374,CA-2018-152940,10-11-2018,13-11-2018,RO-19780,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,2
8375,CA-2017-158701,05-01-2017,10-01-2017,JL-15175,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6
8376,CA-2017-158701,05-01-2017,10-01-2017,JL-15175,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,5
8377,CA-2019-156272,21-03-2019,27-03-2019,PW-19030,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1
8378,CA-2017-162964,12-11-2017,18-11-2017,MF-18250,United States,Houston,Texas,77095,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,2
8379,CA-2017-162964,12-11-2017,18-11-2017,MF-18250,United States,Houston,Texas,77095,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3
8380,CA-2017-162964,12-11-2017,18-11-2017,MF-18250,United States,Houston,Texas,77095,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888,6
